fips,k10,rucc,pct_growth_2020_24,sus_water,sus_power,sus_land,med_water,D_operating,D_queued,D,rco_water,rco_power,rco_land,rco_max,rco_sum,dominant_channel
17097,5,1,0.7,0.481396623012063,0.265414688475361,0.116399845435808,0,0,0,0,0,0,0,0,0,water
17099,8,4,-0.9,0.550952868429835,0.378541316415925,0.225034032838295,0,0,0,0,0,0,0,0,0,water
17101,8,9,-3.2,0.292454857358548,0.37856577908493,0.37115213918549,0,0,0,0,0,0,0,0,0,water
17103,8,6,-1.5,0.615816858576292,0.368849564157856,0.291954922029568,0,0,0,0,0,0,0,0,0,water
17105,8,6,-1.2,0.659243181331926,0.341944430279531,0.345844510047404,0,0,0,0,0,0,0,0,0,water
17107,8,6,-1.4,0.247654127797794,0.38322327455184,0.30674599418963,0,0,0,0,0,0,0,0,0,water
17109,5,7,-1.7,0.659022958495653,0.508954683114223,0.273439509831262,0,0,0,0,0,0,0,0,0,water
17111,1,1,1.9,0.486759337943837,0.251851790148312,0.162107632272789,0,0,0,0,0,0,0,0,0,water
17113,5,3,0.5,0.524881574811254,0.341230607033184,0.186183070559537,0,0,0,0,0,0,0,0,0,water
17115,8,3,-2.9,0.171549110646759,0.395458192921238,0.169639950017828,0,0,0,0,0,0,0,0,0,water
17117,8,1,-2.3,0.307863215914599,0.379085038358728,0.333778291888775,0,0,0,0,0,0,0,0,0,water
17119,1,1,-1,0.505833435464257,0.351463385609821,0.167051733135948,0,0,0,0,0,0,0,0,0,water
17121,8,7,-3.2,0.27302206710614,0.413173917854438,0.28075153523395,0,0,0,0,0,0,0,0,0,water
17123,8,2,-1.3,0.419782052214524,0.364392065562287,0.454050072159175,0,0,0,0,0,0,0,0,0,water
17125,8,8,-3.9,0.412929536944447,0.400848003729942,0.462668654749031,0,0,0,0,0,0,0,0,0,water
17127,4,3,-3.6,0.264085718985914,0.38288827245304,0.287860429156414,0,0,0,0,0,0,0,0,0,water
17129,8,3,-2.5,0.384772623029911,0.302635705425741,0.454652933836776,0,0,0,0,0,0,0,0,0,water
17131,8,2,-2.2,0.426659313618464,0.329260489859605,0.48690110384186,0,0,0,0,0,0,0,0,0,water
17133,8,1,0,0.190889810930344,0.222041951891839,0.250448688082804,0,0,0,0,0,0,0,0,0,water
17135,8,6,-2.2,0.264769059605939,0.399506489584527,0.314887599875888,0,0,0,0,0,0,0,0,0,water
17137,8,4,-2.6,0.54412806479983,0.369297017509874,0.240992142508686,0,0,0,0,0,0,0,0,0,water
17139,8,8,-0.9,0.322210688303353,0.312877459171307,0.362275929741966,0,0,0,0,0,0,0,0,0,water
17141,8,6,-0.8,0.334341199797283,0.321708359758014,0.353318612032763,0,0,0,0,0,0,0,0,0,water
17143,1,2,-1,0.200296190599217,0.419955204629026,0.168726967183762,0,0,0,0,0,0,0,0,0,water
17145,8,7,-3,0.331656977797853,0.383669842427649,0.349567045406122,0,0,0,0,0,0,0,0,0,water
17147,8,3,-0.3,0.285191123466401,0.278451467271822,0.361095612525377,0,0,0,0,0,0,0,0,0,water
17149,8,9,-2.6,0.440816880094188,0.425376724824436,0.469223412422954,0,0,0,0,0,0,0,0,0,water
17151,4,8,-1.5,0.388331700291798,0.392873236851868,0.442611915206049,0,0,0,0,0,0,0,0,0,water
17153,2,8,-5.8,0.430693244996737,0.495125730169826,0.449642318439368,0,0,0,0,0,0,0,0,0,water
17155,8,8,0,0.409904658552234,0.337564989102357,0.45315803639475,0,0,0,0,0,0,0,0,0,water
17157,8,6,-0.6,0.330472340907165,0.342667234480146,0.378141206775231,0,0,0,0,0,0,0,0,0,water
17159,8,7,-2.8,0.235619023211237,0.362298224101068,0.27973786099976,0,0,0,0,0,0,0,0,0,water
17161,1,2,-1.1,0.498265941398707,0.405980548898901,0.150875607333724,0,0,0,0,0,0,0,0,0,water
17163,1,1,-2.3,0.175301758831936,0.385740502858327,0.160812629032135,0,0,0,0,0,0,0,0,0,water
17165,8,7,-3.9,0.343114336203995,0.430578837554016,0.333442141536409,0,0,0,0,0,0,0,0,0,water
17167,1,3,-1,0.521365563417725,0.369232661899245,0.176989097106035,0,0,0,0,0,0,0,0,0,water
17169,4,9,-1.7,0.730674186766431,0.405782738574221,0.470982016417817,0,0,0,0,0,0,0,0,0,water
17171,4,9,-3.8,0.387967546672684,0.322549753125539,0.472037892555069,0,0,0,0,0,0,0,0,0,water
17173,8,8,-1.7,0.678860090235955,0.358157815699444,0.38306970139712,0,0,0,0,0,0,0,0,0,water
17175,8,2,-2.2,0.432325963329427,0.37251528195336,0.533010597825097,0,0,0,0,0,0,0,0,0,water
17177,8,4,-3.3,0.26829141794672,0.423507076438161,0.290496469774944,0,0,0,0,0,0,0,0,0,water
17179,1,2,-1.1,0.499776226729548,0.329715719944422,0.185673901165667,0,0,0,0,0,0,0,0,0,water
17181,4,6,-2.4,0.635573607362159,0.441504765795168,0.327995573937675,0,0,0,0,0,0,0,0,0,water
17183,8,4,-3.9,0.241965228159152,0.42996653664151,0.251726291775937,0,0,0,0,0,0,0,0,0,water
17185,8,7,-3,0.226514417379317,0.442712974573317,0.253188339708733,0,0,0,0,0,0,0,0,0,water
17187,8,6,-3.7,0.248974744776621,0.347541350562646,0.317992333178173,0,0,0,0,0,0,0,0,0,water
17189,8,8,-1.4,0.410343851457695,0.319487518879675,0.46246059998259,0,0,0,0,0,0,0,0,0,water
17191,8,9,-1.4,0.683435369473142,0.439923230308235,0.382188696590128,0,0,0,0,0,0,0,0,0,water
17193,8,6,-3,0.313073294029514,0.462967156700725,0.355566609800249,0,0,0,0,0,0,0,0,0,water
17195,8,4,-1.7,0.244530417252231,0.369356240498315,0.261392131791157,0,0,0,0,0,0,0,0,0,water
17197,1,1,1.7,0.469757572432151,0.244616513820888,0.127958526561523,0,0,0,0,0,0,0,0,0,water
17199,8,5,-0.1,0.251209136129744,0.3890701332556,0.248041993396691,0,0,0,0,0,0,0,0,0,water
17201,1,2,-0.4,0.50662280370914,0.42344442299837,0.144088251446609,0,0,0,0,0,0,0,0,0,water
17203,8,2,-0.3,0.640038778634668,0.299376953051899,0.370965616779828,0,0,0,0,0,0,0,0,0,water
18001,8,6,2,0.731092519329234,0.34467715760347,0.362917519376388,0,0,0,0,0,0,0,0,0,water
18003,1,2,3.4,0.14884051987867,0.352228012206452,0.155036950104282,0,0,0,0,0,0,0,0,0,water
18005,1,3,3.1,0.207666035287341,0.334496814807301,0.214111015838161,0,0,0,0,0,0,0,0,0,water
18007,8,3,1.7,0.768749085794903,0.353798784126448,0.515791749247469,0,0,0,0,0,0,0,0,0,water
18009,4,6,-2.4,0.292795938255113,0.455105569927213,0.279212424116516,0,0,0,0,0,0,0,0,0,water
18011,1,1,10.7,0.505820319439995,0.221132860029225,0.204578178962893,0,0,0,0,0,0,0,0,0,water
18013,8,1,1.1,0.470491863024241,0.372947464405675,0.448970292436015,0,0,0,0,0,0,0,0,0,water
18015,8,3,2,0.379071130725781,0.331555456293396,0.457881236370386,0,0,0,0,0,0,0,0,0,water
18017,8,4,-0.6,0.256121377420639,0.3757043849706,0.269046346432101,0,0,0,0,0,0,0,0,0,water
18019,3,1,5,0.497295858919978,0.313456276317267,0.182564252001711,0,0,0,0,0,0,0,0,0,water
18021,8,3,0,0.264978608428176,0.326011038530245,0.312704988782832,0,0,0,0,0,0,0,0,0,water
18023,8,6,-0.8,0.590891174261058,0.308236528867986,0.291866916903319,0,0,0,0,0,0,0,0,0,water
18025,4,8,0,0.454843906407559,0.46986126164625,0.448291863134321,0,0,0,0,0,0,0,0,0,water
18027,8,7,2.2,0.329195179437013,0.326131154660664,0.347498936129214,0,0,0,0,0,0,0,0,0,water
18029,8,1,1.3,0.283950168143987,0.286200035277557,0.311355825215179,0,0,0,0,0,0,0,0,0,water
18031,8,6,-0.2,0.581809364954502,0.312631545281765,0.289118475988401,0,0,0,0,0,0,0,0,0,water
18033,8,4,2.4,0.255000713716514,0.32419994538094,0.289375713448084,0,0,0,0,0,0,0,0,0,water
18035,3,3,1.1,0.563904905562035,0.462201535681823,0.188976325756511,0,0,0,0,0,0,0,0,0,water
18037,8,5,0,0.244826907316964,0.32938342992928,0.27858028081413,0,0,0,0,0,0,0,0,0,water
18039,1,3,0.2,0.194917357465972,0.36816012745896,0.192692847837764,0,0,0,0,0,0,0,0,0,water
18041,4,6,-0.1,0.255787237303987,0.434128048449936,0.239841704489276,0,0,0,0,0,0,0,0,0,water
18043,1,1,1.8,0.191315091228974,0.310892070930061,0.224299597585171,0,0,0,0,0,0,0,0,0,water
18045,8,8,2.1,0.422861219930631,0.362349006319824,0.465024595548073,0,0,0,0,0,0,0,0,0,water
18047,8,1,1.5,0.366901367370058,0.32153870037257,0.415176562424166,0,0,0,0,0,0,0,0,0,water
18049,8,7,-2.3,0.314841884008932,0.394243221467488,0.331282186583342,0,0,0,0,0,0,0,0,0,water
18051,4,6,-0.1,0.345164747939238,0.330883802128563,0.365338218489524,0,0,0,0,0,0,0,0,0,water
18053,3,4,-0.1,0.252682656040486,0.44630121882077,0.240651599987191,0,0,0,0,0,0,0,0,0,water
18055,8,6,1.3,0.401353160606693,0.390111650858692,0.393636873139853,0,0,0,0,0,0,0,0,0,water
18057,1,1,8.8,0.427635226014632,0.17953007855112,0.133537257902317,0,0,0,0,0,0,0,0,0,water
18059,1,1,10.8,0.155296409850292,0.237505807382456,0.206914018154154,0,0,0,0,0,0,0,0,0,water
18061,8,1,0.8,0.355304834624357,0.288293339764369,0.402125036543835,0,0,0,0,0,0,0,0,0,water
18063,1,1,8.5,0.128592539273005,0.220065085438681,0.163152864427319,0,0,0,0,0,0,0,0,0,water
18065,8,6,0.3,0.29663899063663,0.368749314760296,0.319555211246913,0,0,0,0,0,0,0,0,0,water
18067,10,3,0.6,0.181786891213153,0.379845621014608,0.196910310785139,0,0,0,0,0,0,0,0,0,water
18069,8,6,0.8,0.258841015126353,0.340498257106398,0.288926586165548,0,0,0,0,0,0,0,0,0,water
18071,8,4,2,0.252170208453017,0.308207052081383,0.291824155933751,0,0,0,0,0,0,0,0,0,water
18073,8,1,1.5,0.679712618826124,0.277494562179719,0.399288825212971,0,0,0,0,0,0,0,0,0,water
18075,8,6,-1.5,0.333637512258823,0.387839741111721,0.401354363065179,0,0,0,0,0,0,0,0,0,water
18077,3,6,-0.5,0.263393560358116,0.369081019103753,0.267786210995369,0,0,0,0,0,0,0,0,0,water
18079,8,6,0.2,0.364291051311271,0.340327663809071,0.363189087983735,0,0,0,0,0,0,0,0,0,water
18081,1,1,5.1,0.133868221157857,0.286081116361889,0.153441373391593,0,0,0,0,0,0,0,0,0,water
18083,3,7,-1.1,0.262485624845791,0.372576156741231,0.284040228983967,0,0,0,0,0,0,0,0,0,water
18085,1,4,0.6,0.590510818470481,0.328137201437305,0.279118870714254,0,0,0,0,0,0,0,0,0,water
18087,8,8,1.5,0.429813565035176,0.258860501912051,0.467846835635767,0,0,0,0,0,0,0,0,0,water
18089,1,1,0.8,0.490104354955718,0.402612303931137,0.127017889787016,0,0,0,0,0,0,0,0,0,water
18091,10,3,-0.8,0.572791651894964,0.372292538624298,0.233856375926815,0,0,0,0,0,0,0,0,0,water
18093,8,6,0.4,0.655864714435823,0.358328511244537,0.340181707657251,0,0,0,0,0,0,0,0,0,water
18095,10,1,3.1,0.546981452121366,0.388451312259006,0.196663758989152,0,0,0,0,0,0,0,0,0,water
18097,5,1,0.5,0.165554050216942,0.412647710965824,0.114320401905084,0,0,0,0,0,0,0,0,0,water
18099,8,6,0.8,0.345169361640922,0.345293051215703,0.360796606602603,0,0,0,0,0,0,0,0,0,water
18101,4,9,0.6,0.449554281561473,0.403370559155761,0.461908140097618,0,0,0,0,0,0,0,0,0,water
18103,8,6,-0.8,0.24189273212159,0.386626127868002,0.281145858912093,0,0,0,0,0,0,0,0,0,water
18105,5,3,0,0.269967433147238,0.474974091738213,0.18246992717886,0,0,0,0,0,0,0,0,0,water
18107,8,6,1.8,0.610511074124879,0.355949708453391,0.289440913375244,0,0,0,0,0,0,0,0,0,water
18109,8,1,2.8,0.27485634369897,0.313266464527924,0.294751092802574,0,0,0,0,0,0,0,0,0,water
18111,10,1,2.5,0.419741023217311,0.39486101100634,0.459960958606532,0,0,0,0,0,0,0,0,0,water
18113,8,6,0.7,0.333932099641658,0.30314232977102,0.375864792029161,0,0,0,0,0,0,0,0,0,water
18115,4,1,1.2,0.753254194597618,0.324433463983231,0.444135653744156,0,0,0,0,0,0,0,0,0,water
18117,8,8,-0.1,0.409675176759278,0.381551043213672,0.454309290730721,0,0,0,0,0,0,0,0,0,water
18119,8,3,2.5,0.443737776427367,0.376248309316015,0.447231766402876,0,0,0,0,0,0,0,0,0,water
18121,8,8,2.1,0.797975971790379,0.395162282929594,0.443755065927789,0,0,0,0,0,0,0,0,0,water
18123,8,7,0.9,0.619946909903672,0.375109370854729,0.300289498902856,0,0,0,0,0,0,0,0,0,water
18125,4,8,-1.1,0.409214953931698,0.360656926476209,0.448824459315347,0,0,0,0,0,0,0,0,0,water
18127,1,1,1.5,0.189678197892485,0.313752475586954,0.189647811996193,0,0,0,0,0,0,0,0,0,water
18129,8,2,-0.5,0.650754927859535,0.332491344229971,0.355751136807621,0,0,0,0,0,0,0,0,0,water
18131,8,8,-0.8,0.739938481424661,0.389993299824602,0.457249100526788,0,0,0,0,0,0,0,0,0,water
18133,8,6,3.1,0.321843514742065,0.276257442548636,0.356023626505481,0,0,0,0,0,0,0,0,0,water
18135,8,6,-0.3,0.318094959101555,0.378145218298766,0.339398444006018,0,0,0,0,0,0,0,0,0,water
18137,8,6,0.8,0.737792350545781,0.347443031986078,0.390833871541006,0,0,0,0,0,0,0,0,0,water
18139,8,6,-0.1,0.312224268164994,0.398159448148446,0.323097871126645,0,0,0,0,0,0,0,0,0,water
18141,1,2,0.4,0.158668318605628,0.392894417652593,0.144477277519753,0,0,0,0,0,0,0,0,0,water
18143,4,6,1.5,0.358972550461875,0.387835934200026,0.340356817625837,0,0,0,0,0,0,0,0,0,water
18145,8,1,1.3,0.276182730664734,0.363124363278434,0.293499922535695,0,0,0,0,0,0,0,0,0,water
18147,8,8,1.8,0.399223807233542,0.302717523160532,0.450338951720247,0,0,0,0,0,0,0,0,0,water
18149,10,8,0.3,0.432790130780835,0.387387425780149,0.467639592918087,0,0,0,0,0,0,0,0,0,water
18151,8,7,1.2,0.629561809072766,0.346134960257811,0.32584459762219,0,0,0,0,0,0,0,0,0,water
18153,8,3,-0.2,0.386455391196081,0.384742107262473,0.369657704539655,0,0,0,0,0,0,0,0,0,water
18155,4,8,2.5,0.443579361224018,0.335550266765576,0.444569593569733,0,0,0,0,0,0,0,0,0,water
18157,3,3,2.8,0.541537077996765,0.44819627917936,0.164607460831599,0,0,0,0,0,0,0,0,0,water
18159,8,1,-0.4,0.256404238856672,0.305451355613435,0.383289760681811,0,0,0,0,0,0,0,0,0,water
18161,4,8,-2.8,0.419964625157325,0.295718102270876,0.449840508976368,0,0,0,0,0,0,0,0,0,water
18163,3,2,0,0.164435819126722,0.413353325662676,0.13797358608377,0,0,0,0,0,0,0,0,0,water
18165,8,3,0.8,0.28390808065656,0.367234779130781,0.305721634711995,0,0,0,0,0,0,0,0,0,water
18167,3,3,0,0.23279677965116,0.487142793818211,0.195074310391573,0,0,0,0,0,0,0,0,0,water
18169,8,6,-0.5,0.592884170444176,0.346303420335911,0.288283837081518,0,0,0,0,0,0,0,0,0,water
18171,4,3,0.3,0.750803159577829,0.342332038280777,0.461035125202065,0,0,0,0,0,0,0,0,0,water
18173,1,2,3.7,0.495614940531778,0.258347530588061,0.202534195920527,0,0,0,0,0,0,0,0,0,water
18175,8,1,0.4,0.354418599894281,0.380377956233356,0.38791667998547,0,0,0,0,0,0,0,0,0,water
18177,3,5,-0.2,0.256502128608925,0.437313953844653,0.238472737151818,0,0,0,0,0,0,0,0,0,water
18179,8,2,2.3,0.295202865241071,0.302087592176014,0.338196722188556,0,0,0,0,0,0,0,0,0,water
18181,8,6,0.6,0.632727393013179,0.368358120687561,0.322160851920531,0,0,0,0,0,0,0,0,0,water
18183,8,2,1.6,0.288986148321978,0.312503902869568,0.350217916947778,0,0,0,0,0,0,0,0,0,water
19001,8,8,-0.8,0.42550941648698,0.380313534877584,0.467926301756067,0,0,0,0,0,0,0,0,0,water
19003,8,9,-2.8,0.412378899117489,0.372553258657436,0.475088853587414,0,0,0,0,0,0,0,0,0,water
19005,8,8,0.8,0.422465897772404,0.389588790415959,0.5066385649821,0,0,0,0,0,0,0,0,0,water
19007,8,7,-1.4,0.342695861813013,0.4990721791413,0.30222926492512,0,0,0,0,0,0,0,0,0,water
19009,8,9,-2.1,0.419756309408294,0.41702842730732,0.595444331438274,0,0,0,0,0,0,0,0,0,water
19011,8,2,1,0.330186613904849,0.280689179006726,0.393170136108046,0,0,0,0,0,0,0,0,0,water
19013,8,3,1,0.185587992077247,0.409917536286225,0.155415271623715,0,0,0,0,0,0,0,0,0,water
19015,8,3,0.1,0.573378254409823,0.297118480143026,0.290877029781982,0,0,0,0,0,0,0,0,0,water
19017,8,3,1.3,0.284858859900449,0.285887194652187,0.329847618348865,0,0,0,0,0,0,0,0,0,water
19019,8,6,0.6,0.324664694973537,0.28343914002727,0.352225083876875,0,0,0,0,0,0,0,0,0,water
19021,8,7,0,0.249406475507531,0.30918476070267,0.318147491993536,0,0,0,0,0,0,0,0,0,water
19023,8,8,-1.2,0.429759576884461,0.350676457071092,0.461440690348385,0,0,0,0,0,0,0,0,0,water
19025,8,9,-1.9,0.733988432683669,0.333129627162586,0.493734305655123,0,0,0,0,0,0,0,0,0,water
19027,8,7,-1.6,0.595394597658398,0.337507142128442,0.307894777279013,0,0,0,0,0,0,0,0,0,water
19029,8,6,-0.7,0.612304077565025,0.455538462179727,0.287054589041929,0,0,0,0,0,0,0,0,0,water
19031,8,8,-1.4,0.751105320721255,0.311306486556442,0.452556023994257,0,0,0,0,0,0,0,0,0,water
19033,8,5,-1.2,0.160056872334555,0.364422027717912,0.18099614636012,0,0,0,0,0,0,0,0,0,water
19035,8,9,0,0.276733312157507,0.408125480067247,0.354550222763871,0,0,0,0,0,0,0,0,0,water
19037,8,8,-2.2,0.744609466141782,0.326004172858746,0.458444032832279,0,0,0,0,0,0,0,0,0,water
19039,8,6,-2.1,0.294056723905168,0.367619901697529,0.274141050788449,0,0,0,0,0,0,0,0,0,water
19041,8,7,0.8,0.205979928226902,0.370583013316885,0.241813899104755,0,0,0,0,0,0,0,0,0,water
19043,8,8,-0.6,0.442685181969839,0.42495154074304,0.464355899743519,0,0,0,0,0,0,0,0,0,water
19045,8,4,-0.9,0.203518926855931,0.388309728299613,0.214728802561417,0,0,0,0,0,0,0,0,0,water
19047,8,7,-0.7,0.273108390820453,0.366182084238487,0.318104222165126,0,0,0,0,0,0,0,0,0,water
19049,1,2,14.7,0.149760223049943,0.206282063492602,0.183183933694559,0,0,0,0,0,0,0,0,0,water
19051,8,9,0.9,0.433143782152402,0.283735000568195,0.447298676442499,0,0,0,0,0,0,0,0,0,water
19053,8,9,-1,0.788780304254703,0.430832046574369,0.446076241857815,0,0,0,0,0,0,0,0,0,water
19055,8,8,0.9,0.342886374560313,0.340517981649503,0.379112780632099,0,0,0,0,0,0,0,0,0,water
19057,8,5,-1.1,0.221123800205879,0.440284949820373,0.2020532821811,0,0,0,0,0,0,0,0,0,water
19059,8,7,2.2,0.190741553081947,0.366272306303513,0.212214526273345,0,0,0,0,0,0,0,0,0,water
19061,8,3,-0.1,0.225015662052542,0.3485409409266,0.221005298971361,0,0,0,0,0,0,0,0,0,water
19063,8,7,-1.9,0.262456146038734,0.371071879366384,0.281257239941105,0,0,0,0,0,0,0,0,0,water
19065,8,6,-1.5,0.336831064345815,0.422318713793705,0.363961949438685,0,0,0,0,0,0,0,0,0,water
19067,8,7,-3.8,0.249788109547694,0.366852798571942,0.322621550000648,0,0,0,0,0,0,0,0,0,water
19069,8,9,0.3,0.383226988014214,0.343762079116209,0.513495577579321,0,0,0,0,0,0,0,0,0,water
19071,8,8,-1.1,0.418505772905344,0.323256180150899,0.489364586328395,0,0,0,0,0,0,0,0,0,water
19073,8,8,-1,0.447800252015463,0.402147173412822,0.479717204932989,0,0,0,0,0,0,0,0,0,water
19075,8,3,0.5,0.389005979516612,0.287269444070727,0.511635782308917,0,0,0,0,0,0,0,0,0,water
19077,8,2,1.5,0.436019031184934,0.348838382876845,0.51246543960316,0,0,0,0,0,0,0,0,0,water
19079,8,6,-1,0.222905778161019,0.33699569638861,0.312668633924273,0,0,0,0,0,0,0,0,0,water
19081,8,9,-1.3,0.409716680122604,0.376228738758823,0.476800315981134,0,0,0,0,0,0,0,0,0,water
19083,8,6,-2.2,0.33146105940156,0.365612985613558,0.367611175608752,0,0,0,0,0,0,0,0,0,water
19085,8,2,0.4,0.431155760453994,0.314374703849827,0.46684783799485,0,0,0,0,0,0,0,0,0,water
19087,8,6,-5.3,0.262981706299265,0.378459540793432,0.30311587875029,0,0,0,0,0,0,0,0,0,water
19089,8,8,-1.4,0.398176502631341,0.331367667369851,0.519691865285487,0,0,0,0,0,0,0,0,0,water
19091,8,7,0.2,0.220426310036102,0.38115843812478,0.281975194004964,0,0,0,0,0,0,0,0,0,water
19093,8,8,-3.1,0.397922503075823,0.346011145226942,0.485917136844799,0,0,0,0,0,0,0,0,0,water
19095,8,8,-1.4,0.748843948225208,0.335717196030939,0.453201821156025,0,0,0,0,0,0,0,0,0,water
19097,8,6,-0.3,0.308525259614887,0.346270682017786,0.35279584956971,0,0,0,0,0,0,0,0,0,water
19099,8,2,0.8,0.275779867796446,0.316226224402322,0.308323329727392,0,0,0,0,0,0,0,0,0,water
19101,8,7,0.5,0.264425467379313,0.481038404742382,0.249550334102944,0,0,0,0,0,0,0,0,0,water
19103,5,3,4.6,0.555317381203598,0.408199293365186,0.16716028813205,0,0,0,0,0,0,0,0,0,water
19105,8,2,2.2,0.332907868223164,0.340996488640705,0.366513650427273,0,0,0,0,0,0,0,0,0,water
19107,8,8,-1.6,0.443750543715407,0.402222022347434,0.463425037201273,0,0,0,0,0,0,0,0,0,water
19109,8,7,-2.6,0.307097043640161,0.374865812314938,0.383143717163841,0,0,0,0,0,0,0,0,0,water
19111,8,7,-3.4,0.237495688346427,0.40600639061408,0.248394569918867,0,0,0,0,0,0,0,0,0,water
19113,1,2,0.6,0.143592432067041,0.326590050549348,0.15779391725552,0,0,0,0,0,0,0,0,0,water
19115,8,8,-1.8,0.446431718787188,0.29413991108523,0.46428933064938,0,0,0,0,0,0,0,0,0,water
19117,8,8,1.6,0.450927970505299,0.42690010097931,0.453764231913717,0,0,0,0,0,0,0,0,0,water
19119,8,8,3.8,0.410965222956606,0.303500933178335,0.501041582517896,0,0,0,0,0,0,0,0,0,water
19121,8,2,3.2,0.302431660998381,0.268122483968838,0.357966831700707,0,0,0,0,0,0,0,0,0,water
19123,8,7,-0.6,0.243151901624101,0.348684807464266,0.264253637830652,0,0,0,0,0,0,0,0,0,water
19125,8,6,1.9,0.257387825085081,0.309665543892513,0.267877488847335,0,0,0,0,0,0,0,0,0,water
19127,8,4,0.8,0.229367430795523,0.335088648717162,0.220014254611039,0,0,0,0,0,0,0,0,0,water
19129,8,2,2.1,0.63828804287938,0.284350377057349,0.333190307709973,0,0,0,0,0,0,0,0,0,water
19131,8,9,0.4,0.400730930581441,0.334252292760546,0.461483687918681,0,0,0,0,0,0,0,0,0,water
19133,8,8,-3.6,0.414706609333171,0.381043837692376,0.476344535891217,0,0,0,0,0,0,0,0,0,water
19135,8,9,-2.9,0.428148456476564,0.33316069401315,0.447838666379743,0,0,0,0,0,0,0,0,0,water
19137,8,6,-2.6,0.24823954025,0.397045175785114,0.271597653256328,0,0,0,0,0,0,0,0,0,water
19139,8,4,-2.4,0.246261416123129,0.359924712976281,0.253454149721842,0,0,0,0,0,0,0,0,0,water
19141,8,7,0.8,0.321980516047938,0.370514899346947,0.382138894312632,0,0,0,0,0,0,0,0,0,water
19143,8,9,-2.6,0.411979376165145,0.399251054779517,0.683251402680683,0,0,0,0,0,0,0,0,0,water
19145,8,6,-1.1,0.547137399852914,0.422863805270388,0.234765077455442,0,0,0,0,0,0,0,0,0,water
19147,8,9,-2,0.39868484655472,0.339724135447926,0.539330993102181,0,0,0,0,0,0,0,0,0,water
19149,8,6,0.5,0.273072049915974,0.278636585693207,0.335327453544158,0,0,0,0,0,0,0,0,0,water
19151,8,9,-0.9,0.402259220707577,0.359444811705268,0.489789795944024,0,0,0,0,0,0,0,0,0,water
19153,5,2,4.7,0.135854498551101,0.312274824910933,0.126266795586344,0,0,0,0,0,0,0,0,0,water
19155,8,2,-0.1,0.199138152216106,0.351992321399846,0.203552355052,0,0,0,0,0,0,0,0,0,water
19157,8,6,-0.9,0.309420267258158,0.409617797818246,0.290690908067094,0,0,0,0,0,0,0,0,0,water
19159,8,9,-0.8,0.396565107275726,0.328324429878851,0.478721486683456,0,0,0,0,0,0,0,0,0,water
19161,8,9,-2.7,0.749103622970181,0.341642878126007,0.490926994010138,0,0,0,0,0,0,0,0,0,water
19163,1,2,0.6,0.155861667071019,0.33969313607274,0.156794192694307,0,0,0,0,0,0,0,0,0,water
19165,8,8,0.8,0.28118146037348,0.360866098804116,0.352387708684133,0,0,0,0,0,0,0,0,0,water
19167,8,6,1.8,0.26485607490301,0.272618914391483,0.380409027178746,0,0,0,0,0,0,0,0,0,water
19169,5,3,3.9,0.255626262325313,0.424511638383013,0.197856633988336,0,0,0,0,0,0,0,0,0,water
19171,8,6,-1.8,0.344602038373719,0.378799359785099,0.357871775999121,0,0,0,0,0,0,0,0,0,water
19173,8,9,-0.6,0.39403926979716,0.33842112354603,0.505570409643022,0,0,0,0,0,0,0,0,0,water
19175,8,6,-1.4,0.214870487771792,0.39311324459813,0.243005950773418,0,0,0,0,0,0,0,0,0,water
19177,8,9,0,0.449789045476695,0.394458362557675,0.447427204154111,0,0,0,0,0,0,0,0,0,water
19179,8,5,1,0.248010390292136,0.439272225550969,0.208868554703768,0,0,0,0,0,0,0,0,0,water
19181,8,2,7.1,0.23793923893719,0.230658424977241,0.273448500114683,0,0,0,0,0,0,0,0,0,water
19183,8,3,0.4,0.304043282277084,0.327341837391119,0.36149923326425,0,0,0,0,0,0,0,0,0,water
19185,8,9,1.8,0.437045456544836,0.426492713485645,0.447673832046752,0,0,0,0,0,0,0,0,0,water
19187,8,5,-0.2,0.560331155272223,0.36699873731603,0.234300354536759,0,0,0,0,0,0,0,0,0,water
19189,8,9,-2.6,0.397088135673143,0.359087241900215,0.512628624292639,0,0,0,0,0,0,0,0,0,water
19191,8,7,-1.6,0.288900354727732,0.330411132256733,0.323860357551637,0,0,0,0,0,0,0,0,0,water
19193,8,3,1.2,0.174849454032757,0.367100445155746,0.16896234767392,0,0,0,0,0,0,0,0,0,water
19195,8,9,-1.7,0.399478601735191,0.299520412717079,0.463864712587319,0,0,0,0,0,0,0,0,0,water
19197,8,9,-1.5,0.38801295427263,0.372946279623904,0.590174277782742,0,0,0,0,0,0,0,0,0,water
20001,8,7,-0.9,0.618062985905667,0.371697077636314,0.295049878728107,0,0,0,0,0,0,0,0,0,water
20003,8,8,0.9,0.435937376538076,0.382649690969185,0.467857210291666,0,0,0,0,0,0,0,0,0,water
20005,8,6,-0.5,0.208881054415959,0.377387267551949,0.226722089274709,0,0,0,0,0,0,0,0,0,water
20007,8,9,-3.2,0.444955933289969,0.419520850221271,0.453416614763591,0,0,0,0,0,0,0,0,0,water
20009,8,7,-2.3,0.552433495109043,0.407257909314922,0.271360590920816,0,0,0,0,0,0,0,0,0,water
20011,8,6,0.6,0.615596162762207,0.361645484331458,0.283292236558764,0,0,0,0,0,0,0,0,0,water
