fips,cropland_acres,land_area_acres,cropland_share_of_land
27037,187757,360036.304026163,0.521494632347842
27039,262797,281213.66094169,0.93451007721311
27041,201875,407601.8597426,0.495274972806758
27043,366048,455986.816408222,0.802760051010545
27045,377220,551253.354192257,0.68429515599544
27047,332702,452636.87374672,0.735030704074208
27049,357142,484296.451795648,0.737445006412515
27051,316178,350591.972688834,0.901840386062181
27053,21319,354564.008089111,0.0601273663249034
27055,134933,353352.486977665,0.381865148747429
27057,54892,592647.662316476,0.0926216426560162
27059,71210,278899.91466434,0.255324567186413
27061,48228,1707208.07951007,0.0282496320037568
27063,360718,449902.271916563,0.801769678697905
27065,58200,333830.193225571,0.174340132142193
27067,436466,510313.657204311,0.85528967104491
27069,514102,703359.65710656,0.730923354510952
27071,29974,1987011.47964843,0.0150849656919463
27073,373794,489613.375282289,0.763447280794744
27075,227,1349828.83292735,0.000168169470426638
27077,72744,830497.967519401,0.0875908224282327
27079,181375,287189.027851283,0.63155267928245
27081,185149,343543.169872857,0.538939545992204
27083,389195,457222.821215029,0.851215166744629
27085,228148,314566.302759602,0.725277939812756
27087,184318,357034.678638665,0.516246771049761
27089,804133,1136038.37557991,0.707839644580245
27091,433735,455891.665268898,0.951399275404983
27093,267627,389099.308862864,0.687811553256507
27095,62663,366275.80336014,0.171081462179981
27097,211270,720060.310111725,0.293405978684229
27099,351321,455214.634826292,0.771770002812108
27101,314260,450987.074917579,0.696827065514978
27103,262794,287050.841333015,0.915496358692522
27105,346087,457674.695412102,0.756185569071881
27107,454901,558584.873734112,0.814381164600841
27109,258221,418245.569927164,0.61739087886805
27111,545784,1261846.26172565,0.43252812688418
27113,222501,394572.708372548,0.563903674224521
27115,87197,903255.336378248,0.0965363795686288
27117,189619,297633.83599573,0.637088183759862
27119,986385,1261439.5662996,0.78195184799343
27121,254036,431714.510064315,0.588435167403001
27123,503,97439.5587824328,0.00516217444213925
27125,176822,276740.566747989,0.638944994865971
27127,535304,562286.804420053,0.952012381923345
27129,598705,629058.954771976,0.951747042877755
27131,216032,317341.054024959,0.680756546497791
27133,241588,308773.563035523,0.782411543349021
27135,418239,1069912.65908231,0.390909478871605
27137,80998,3998793.87166619,0.0202556077155961
27139,87877,227910.384008465,0.385576990633021
27141,64444,277085.946186118,0.232577656452894
27143,349255,376858.276630501,0.926754224751803
27145,512194,859440.658475831,0.59596203059365
27147,231083,274910.963418101,0.840573970302359
27149,312245,360741.587756717,0.865564189429075
27151,339539,474897.097591347,0.71497383690514
27153,200294,604862.527077414,0.331139707013732
27155,291513,367277.910321456,0.793712313775845
27157,180270,334670.314949375,0.538649506536812
27159,79942,343262.184861489,0.232889037958719
27161,251700,270952.317422894,0.928945736260874
27163,36745,246219.571220987,0.149236715090453
27165,251388,278366.358300945,0.903083266003796
27167,387669,480664.4091833,0.80652736627347
27169,217078,400753.315328176,0.541674870043771
27171,185511,423134.579048684,0.43842079845395
27173,350967,485824.737542104,0.722414839918652
28001,19182,295899.864178026,0.0648259844704061
28003,40261,256028.457374011,0.157252050857714
28005,17333,467264.134689421,0.0370946509976008
28007,25854,470372.331685636,0.0549649676615737
28009,37219,260234.441770593,0.143021038056177
28011,410138,560964.225254591,0.731130402859221
28013,97479,375407.014866829,0.259662169697547
28015,46110,402168.240739782,0.114653508977192
28017,89520,321140.230809643,0.278756728094473
28019,9249,267646.098575928,0.0345568272775558
28021,12635,311945.839152035,0.0405038260306528
28023,20177,442608.495003496,0.0455865629055326
28025,55442,262446.225695897,0.211250894742309
28027,218747,353985.004104043,0.617955555924358
28029,14958,497462.365368552,0.0300686062731965
28031,20018,264843.828666921,0.0755841663396864
28033,83307,304861.371369312,0.273261907947928
28035,7259,298266.79222837,0.0243372718289139
28037,8571,360936.654721321,0.0237465491184808
28039,18200,306365.430162898,0.0594061803589356
28041,13481,456152.555176471,0.0295537092733913
28043,35142,270158.114797831,0.130079379722864
28045,5402,303336.982227609,0.0178085769836881
28047,4237,367126.599295087,0.0115409779845301
28049,77331,556700.947745687,0.138909409644703
28051,152918,484271.400252122,0.315769215197073
28053,164234,267955.053939581,0.612916224513652
28055,89181,264307.438499017,0.337413886292616
28057,32673,340988.869472368,0.0958183768595054
28059,7952,462608.256151184,0.0171894900150706
28061,8697,432838.727856233,0.0200929340197319
28063,16819,332757.185058601,0.0505443631428666
28065,10065,261405.684952042,0.0385033707352101
28067,18839,444700.485452461,0.0423633448046099
28069,15895,490356.696685456,0.032415178802373
28071,24055,404286.274613272,0.0594999175349454
28073,10416,317804.650901307,0.0327748507470227
28075,8191,450351.594503472,0.0181880115446929
28077,18363,275585.265817301,0.0666327350467776
28079,21003,373054.29982379,0.0563001150500628
28081,66612,287977.665910272,0.231309604477297
28083,251969,380207.631675406,0.662714209311592
28085,15131,375172.626022946,0.0403307676266193
28087,52060,323486.94514561,0.160933851523951
28089,72175,457093.244342445,0.157899949065815
28091,12720,347134.672129293,0.0366428392818749
28093,57434,451958.50819374,0.127078036940904
28095,73929,489658.590624904,0.15098070658916
28097,37764,260467.562716766,0.144985423928065
28099,21471,364885.966804972,0.0588430412602742
28101,21899,369772.883932337,0.0592228390765593
28103,112590,444901.357663782,0.253067332927956
28105,23645,293273.143862211,0.0806244979973657
28107,92959,438512.031171249,0.211987342175562
28109,27082,519244.328362207,0.0521565639155302
28111,7959,414260.381848773,0.0192125541054164
28113,16157,261878.270039518,0.0616966042946667
28115,79806,318600.606986154,0.250489164960908
28117,59170,265590.496865369,0.222786585733879
28119,116622,259207.500224275,0.449917536719017
28121,43220,496317.622262372,0.0870813327219566
28123,25455,389908.095647514,0.0652846152315132
28125,156025,276300.80367985,0.564692530466855
28127,19197,377065.729752328,0.0509115480014834
28129,20126,407211.40111692,0.0494239599991488
28131,9462,285110.218250446,0.0331871655041434
28133,347311,446565.634644301,0.777737857676041
28135,197458,413177.380740195,0.477901282123092
28137,63679,259048.608004817,0.245818730663922
28139,27262,293006.360985512,0.0930423486654204
28141,7440,271550.315904389,0.0273982373219539
28143,195805,290643.282837004,0.67369525312515
28145,67922,265988.634784973,0.255356775130293
28147,24071,258514.057289369,0.0931129248923436
28149,52930,376661.755697834,0.140523956040978
28151,383142,463341.761787301,0.826910137610007
28153,15281,518858.436985284,0.0294511930629614
28155,21421,269541.001726693,0.0794721391653811
28157,12016,433988.101470147,0.0276873950214198
28159,18251,388640.719329957,0.0469611111040191
28161,37411,298976.426990472,0.125130266545035
28163,184742,590297.028642061,0.312964475570861
29001,123485,363087.270180613,0.340097299303757
29003,118553,276884.158696467,0.428168229479546
29005,249273,350262.642745201,0.711674525282828
29007,275747,443039.725769935,0.622397911430615
29009,85823,497998.065865338,0.172336010684843
29011,258519,378899.289980682,0.682289481231756
29013,254690,535485.623089625,0.475624347355022
29015,71785,450581.280684849,0.159316427639631
29017,65957,395458.698291383,0.166786064600358
29019,119577,438752.464706962,0.272538639936449
29021,99276,261279.662196153,0.379960687202166
29023,203718,444644.111077945,0.458159671801632
29025,147525,272891.690893551,0.540599090858894
29027,142478,534123.337796017,0.2667511226675
29029,33147,419862.710567836,0.0789472348119959
29031,182766,370250.648595704,0.4936277645784
29033,311649,444557.87377103,0.701031335597298
29035,7392,324709.42884018,0.0227649687488388
29037,181586,445833.289909263,0.407295740605096
29039,66322,303660.612685629,0.218408305948659
29041,265889,480753.89567887,0.553066761163817
29043,52855,360065.635434888,0.146792681107048
29045,135151,322948.132356551,0.41849135034101
29047,51805,254495.275481536,0.203559771009417
29049,132366,268121.634348759,0.493678924199848
29051,52460,250590.578027319,0.209345460683206
29053,174384,361439.869262089,0.482470294038177
29055,37793,475185.103113694,0.079533217166022
29057,135099,313606.622803783,0.430791284929364
29059,50165,346208.863155152,0.144898081299319
29061,229232,360500.470974625,0.635871568711862
29063,129726,269669.178253083,0.481056088205427
29065,27416,481766.826350084,0.0569071976327355
29067,54577,520718.770340354,0.104810894303517
29069,296902,346821.993134653,0.856064511124381
29071,131988,590514.131229016,0.223513702754747
29073,64160,332163.085900018,0.193158128411994
29075,163703,314509.984972219,0.520501757724672
29077,69133,432210.404108171,0.159952188431581
29079,155821,278587.411608731,0.5593253446026
29081,278734,462410.742843307,0.602784438540719
29083,207723,446038.915933903,0.465706001381237
29085,64042,255237.235334053,0.250911666223708
29087,189197,296123.574362869,0.638912320327994
29089,114695,296832.744566855,0.386396049961959
29091,68532,593393.048037996,0.115491747378226
29093,12377,352168.23295659,0.0351451347445232
29095,53062,386892.588373922,0.137149176785772
29097,146718,408643.93402245,0.359036285099829
29099,38891,420007.114010385,0.0925960506446051
29101,228817,530727.028033719,0.431138773632351
29103,156493,322566.492427708,0.485149585197763
29105,75889,489361.019159048,0.155077738170508
29107,226100,402099.215311075,0.56229903315052
29109,113536,391512.125617986,0.28999357253824
29111,170968,323211.412267369,0.528966470585422
29113,142157,400999.91068367,0.354506313374571
29115,194172,393976.554779827,0.492851662476496
29117,208994,340673.698914171,0.613472659222377
29119,40636,345244.632506636,0.117702047110664
29121,235584,512772.830681803,0.459431518020871
29123,24002,316406.847174445,0.075858029667629
29125,49209,337267.612674579,0.145904908003961
29127,139035,279630.207930504,0.497210229999736
29129,107191,290454.513847245,0.36904573656023
29131,67403,379246.540006545,0.177728714410517
29133,254354,263421.602773939,0.965577603816644
29135,80364,265621.289655316,0.30255104967032
29137,200384,414482.874792509,0.483455438539681
29139,137069,342430.067375187,0.400283190815189
29141,77520,382486.183721762,0.202673987451509
29143,341972,431925.601812878,0.791738203442157
29145,81442,399842.824910814,0.203685035534065
29147,279165,561257.027586594,0.497392435691024
29149,33013,505500.413310765,0.0653075628242953
29151,97911,388211.044091891,0.252210753635397
29153,28434,476804.069121816,0.0596345581789395
29155,292310,315267.186037531,0.927181809416734
29157,108638,303587.278233288,0.357847669481454
29159,215937,436630.982724985,0.494552628062149
29161,32734,429943.349133877,0.0761356119729328
29163,204471,429080.832496499,0.476532589000392
29165,110855,268687.0396305,0.412580376606361
29167,112379,406737.045025178,0.276293987416473
29169,22741,350151.928661877,0.0649460937910749
29171,150873,331082.840510649,0.45569561916075
29173,143500,300663.748524612,0.47727735952262
29175,120168,308936.242144946,0.38897346315108
29177,167501,364148.144484954,0.459980374846921
29179,14652,517425.420494525,0.0283171244002594
29181,34791,402890.04964269,0.0863535846339591
29183,136324,358720.920322291,0.380028016981893
29185,127374,431987.963550775,0.294855437528941
29186,80481,319457.923290789,0.251929891645673
29187,29514,289207.199768466,0.102051401291629
29189,15127,325116.546075119,0.0465279303148873
29195,348932,483526.410887634,0.721640001751814
29197,68556,196675.22625457,0.34857465937913
29199,144019,279364.584472252,0.51552347006356
29201,194358,268803.404519678,0.72304887784921
29203,20317,642444.689832343,0.0316245123067358
29205,186994,320552.567510709,0.583348938528634
29207,383815,526811.162898913,0.728562769793943
29209,19320,296841.093022152,0.0650853283260153
29211,156632,414708.537851178,0.377691765912495
29213,15099,404648.390745962,0.0373138763066999
29215,88012,753450.703207115,0.116811889119449
29217,317445,528890.485490522,0.600209322551122
29219,66763,274297.750411192,0.243396090197304
29221,15524,486314.253796076,0.0319217458234519
29223,18122,485878.70881679,0.0372973741618163
29225,75116,379240.425630998,0.198069601559535
29227,84509,170642.323229474,0.495240561665088
29229,65169,436335.460751159,0.149355268737064
30001,129645,3547319.34950799,0.0365473156562523
30003,342572,3198601.30442966,0.107100562838382
30005,475996,2705610.7653571,0.175929223114684
30007,116597,763109.814340817,0.152791902041933
30009,113991,1310579.84084042,0.0869775319654712
30011,212145,2137905.4077022,0.0992303023490695
30013,408237,1726851.53743205,0.236405383526528
30015,1481908,2542412.56166107,0.582874716065674
30017,136135,2421317.36036829,0.0562235261796883
30019,498272,912812.704342378,0.545864444731817
30021,398960,1518032.6137547,0.2628138528679
30023,6711,471476.78500076,0.0142339988171192
30025,172127,1037180.45538555,0.165956655957247
30027,614375,2777170.68328489,0.22122334925173
30029,72436,3255822.53305553,0.0222481413727487
30031,216776,1667425.91283756,0.130006375894146
30033,303714,2992998.01200212,0.101474841874965
30035,424584,1916896.55392659,0.221495520522628
30037,109013,751630.463441429,0.145035366848852
30039,26979,1105383.65971729,0.0244069104539685
30041,1405565,1855613.62721873,0.757466414011367
30043,44778,1060478.20084048,0.0422243474354411
30045,231032,1196599.54379435,0.193073782451405
30047,79393,953899.07962501,0.0832299786170361
30049,91586,2213363.6027922,0.0413786509746806
30051,696896,915192.183616338,0.761475034944299
30053,8783,2312037.59899201,0.00379881365416772
30055,510233,1691024.17006529,0.30173016390434
30057,108142,2296419.94956648,0.0470915609405045
30059,89028,1530795.57777202,0.0581579939821717
30061,3315,780556.431541199,0.00424697032276651
30063,29958,1659525.637265,0.018052146545547
30065,108240,1196132.80818545,0.0904916237221195
30067,85928,1793586.80013981,0.0479084703306815
30069,99833,1059599.69994443,0.094217655974455
30071,430120,3289869.65392121,0.130740742110356
30073,502835,1039722.67109738,0.483624156689093
30075,188480,2110845.53298393,0.0892912328518711
30077,70974,1488666.87196126,0.0476762137566041
30079,78178,1111425.68972815,0.0703402852053221
30081,56259,1530218.53333262,0.0367653369597316
30083,381332,1334115.65453837,0.285831291089939
30085,725331,1506945.40550416,0.481325333585881
30087,196521,3205206.41322509,0.061313055904646
30089,29517,1766656.22850136,0.0167078345655505
30091,709589,1073242.11176562,0.661163955663866
30093,6969,459513.462645044,0.0151660409683868
30095,143299,1149917.49112819,0.124616766946825
30097,66760,1187543.09006699,0.0562169074607927
30099,512318,1453834.02319666,0.352390982619547
30101,884212,1225513.05778292,0.72150353224276
30103,51399,625792.41882525,0.0821342644202805
30105,717985,3152713.74028949,0.227735550749391
30107,90555,910387.719376979,0.0994686088933307
30109,103822,569325.731916584,0.182359577619112
30111,269410,1685284.00720023,0.159860295860502
31001,296355,360485.627601494,0.822099349624034
31003,395148,548580.452104682,0.720310026512933
31005,31747,457697.127144378,0.0693624628978403
31007,184737,477464.817790867,0.386912277337502
31009,21181,454849.317196286,0.0465670700146606
31011,313409,439379.073049469,0.713299788778774
31013,407540,688102.783514129,0.592266169770016
31015,87509,345195.659926702,0.253505504729061
31017,103175,781698.469831879,0.131988233291783
31019,382339,619676.183809794,0.616998054773324
31021,223434,314615.531834921,0.710181085774353
31023,315127,374264.725764188,0.841989581990559
31025,275446,356415.399194653,0.77282294935177
31027,376702,473720.793691695,0.79519836371203
31029,288319,572431.679018306,0.503674081236129
31031,435881,3814463.39567976,0.114270594520235
31033,546240,765444.857395429,0.713624233963352
31035,302950,366265.249983528,0.827132795190438
31037,191468,263334.112395637,0.727091519811667
31039,316217,365113.775232559,0.866077977470408
31041,576202,1648292.97389141,0.349574990081805
31043,153895,169136.814668617,0.909884700746674
31045,192650,893719.947696442,0.215559695737523
31047,349710,648823.195580241,0.538991211137658
31049,191547,281488.272363965,0.680479504141932
31051,202873,304397.287201152,0.666474402138601
31053,312885,338459.29666025,0.924439077571204
31055,46026,208948.631021582,0.22027423570555
31057,180904,588594.194820523,0.307349276618608
31059,335849,368236.62063576,0.912046714474396
31061,152785,368522.058486093,0.414588479798599
31063,223250,623779.385464465,0.357898970697418
31065,287435,460290.809470753,0.624463912999905
31067,458558,544939.738070304,0.841483870535499
31069,160334,1091088.51013639,0.146948665035394
31071,58729,364387.652611015,0.161171761938633
31073,138722,293247.193596415,0.473054825516652
31075,43651,497085.428349321,0.0878138796885528
31077,80639,364688.752741712,0.221117320986074
31079,234815,349779.429161077,0.67132306940745
31081,279433,346899.137457758,0.805516560369155
31083,169819,354218.444557473,0.4794188518674
31085,162198,456361.603857744,0.355415527136591
31087,204358,454368.812875559,0.449762382912422
31089,649518,1543584.26372976,0.420785580199276
31091,8526,461418.308822131,0.018477810344727
31093,141653,364330.000948785,0.388804105154965
31095,225103,364916.750204916,0.616861242663143
31097,87249,240695.318906526,0.362487315484034
31099,272879,330363.455217318,0.825996325230634
31101,193886,679720.170840229,0.285243852275753
31103,108625,494640.772560068,0.219603813567166
31105,374138,609242.541369094,0.614103537745796
31107,283896,709270.219394459,0.40026493744849
31109,352208,536038.212744991,0.657057634373457
31111,447462,1641049.45920126,0.272668198689021
31113,30406,365246.939581064,0.0832477885642944
31115,20272,360538.155780755,0.0562270585649956
31117,23069,549925.662663568,0.0419493061812485
31119,268060,366471.538250589,0.731461988234141
31121,164234,312188.432882988,0.526073302855384
31123,268449,911171.649831354,0.294619570362715
31125,90151,282620.891738837,0.318982080359814
31127,209452,260672.538607148,0.803506196391707
31129,220855,368099.341488451,0.599987490080661
31131,310308,393993.60752217,0.787596534754791
31133,146578,275887.765305771,0.531295760207219
31135,443531,565319.981952334,0.784566288402303
31137,243469,345449.797926845,0.704788370006685
31139,211550,366879.094591791,0.576620481020816
31141,377553,432075.535968064,0.873812490110309
31143,193724,280852.320472791,0.689771762162698
31145,213583,458989.021010733,0.46533357057141
31147,256485,353178.159320582,0.72621987863974
31149,157266,645306.247982518,0.243707542723592
31151,248656,367404.364276234,0.676791089539283
31153,52414,152318.103361098,0.344108801537156
31155,425334,479147.608400742,0.887688871952515
31157,216092,473357.218895942,0.456509357782718
31159,311793,365715.347104969,0.852556510051267
31161,293604,1561708.46908959,0.188001797909925
31163,138831,362161.00282599,0.38334055548964
31165,76698,1322702.82440754,0.0579858140352533
31167,165944,273685.102040079,0.606331871055586
31169,261987,367225.251670554,0.713423161419832
31171,7981,456034.401244336,0.0175008726934263
31173,142379,251898.732416165,0.56522316978068
31175,116359,363577.518360723,0.320039040160219
31177,188824,249554.187912549,0.756645286458465
31179,236676,283466.096420328,0.834935828265873
31181,222111,367944.345873746,0.603653793001113
31183,97537,368117.313709917,0.264961729229777
31185,327970,366410.113536296,0.89508992214952
32001,38866,3168100.48233886,0.0122679189680585
32003,3762,5050663.12884826,0.000744852686474435
32005,23119,454743.838040458,0.0508396113724649
32007,164694,10990913.0303498,0.0149845603859499
32009,12560,2292409.0185437,0.00547895244626938
32011,45552,2672440.35090819,0.0170450951260782
32013,122170,6170106.5542092,0.0198003063523525
32015,48367,3532317.84993682,0.013692708882601
32017,17135,6805366.76505086,0.00251786576558919
32019,62407,1281954.12529989,0.0486811491677995
32021,,2400820.89318846,
32023,19487,11636424.4761233,0.00167465530670398
32027,49496,3863416.51804133,0.0128114583992858
32029,,168831.822133958,
32031,10664,4042158.93020813,0.0026381941393509
32033,31623,5687465.53895196,0.00556012160133936
32510,,92501.7671050174,
33001,6333,257182.37426746,0.0246245490890986
33003,3761,596392.647902686,0.00630624809548908
33005,9456,452293.596434067,0.0209067739949275
33007,13965,1148527.00320324,0.012159052387146
33009,19269,1093503.07639761,0.0176213496019407
33011,10350,560979.156597238,0.0184498833482167
33013,16375,597055.460642985,0.0274262628506325
33015,9289,445050.411876706,0.0208717928398938
33017,6303,235180.922884397,0.026800643192893
33019,10196,344240.360655077,0.0296188395242132
34001,18865,355569.632595526,0.0530557119355006
34003,230,148984.466442372,0.00154378510385823
34005,50776,511542.10750541,0.0992606459077526
34007,5051,141671.585565195,0.0356528797207229
34009,3638,160973.635773836,0.0225999741045255
34011,50465,309363.130034314,0.163125450645662
34013,,80692.813457655,
34015,32012,206085.07724835,0.155333905916064
34017,,29563.8911505686,
34019,53916,273814.083388694,0.196907329720741
34021,13302,143665.93380549,0.0925897994580232
34023,8576,197918.276282895,0.0433310160186616
34025,27235,299650.523303784,0.0908892122053441
34027,6831,295055.760845218,0.023151556100555
34029,2721,402105.511061972,0.00676688064486797
34031,412,119125.048128764,0.00345855054391803
34033,79218,212390.836160504,0.372982193733325
34035,17425,193194.910546947,0.090193887357947
34037,35048,331832.062296103,0.105619691350758
34039,67,65770.4506202756,0.0010186945561134
34041,43894,228185.985087791,0.192360630663239
35001,21210,743196.954966414,0.0285388682747745
35003,15969,4431479.58519866,0.00360353685332032
35005,123467,3882993.4989324,0.0317968598283634
35006,29602,2905589.8990349,0.0101879484127586
35007,19914,2405104.66364082,0.00827988914621886
35009,446772,899535.210334683,0.496669830004512
35011,14677,1486788.33805935,0.0098716136145898
35013,80104,2437234.34806315,0.0328667614846549
35015,38917,2672861.81038655,0.0145600494005232
35017,4284,2535172.29640668,0.00168982597595914
35019,31483,1939053.74915945,0.016236269888675
35021,17871,1360306.00965276,0.0131374851490672
35023,23460,2200672.3603704,0.0106603783563908
35025,92019,2810593.04119105,0.032740065406625
35027,4918,3091913.50626762,0.00159060076875718
35029,38016,1897713.43529071,0.0200325293023898
35031,101696,3488680.57047006,0.0291502755685935
35033,21780,1232799.51296354,0.0176671062658378
35035,6857,4232039.4244342,0.00162025900808255
35037,198356,1839331.01820135,0.107841382566347
35039,60052,3750959.17247786,0.0160097716980295
35041,313382,1565472.61695678,0.200183635667293
35043,15945,2374524.23902258,0.00671502936797284
35045,102544,3531028.45356455,0.0290408308368296
35047,26130,3021769.23455783,0.00864725198111416
35049,13512,1222643.14969481,0.0110514666551502
35051,35338,2675976.5803859,0.0132056462149246
35053,58756,4253687.26628732,0.0138129571644046
35055,16714,1409518.65098125,0.0118579488028515
35057,49509,2140936.18954781,0.0231249302252473
35059,57516,2448032.0839738,0.023494790111834
35061,13463,682716.138255818,0.01971976235159
36001,30989,334648.250168589,0.0926017093601665
36003,60288,658884.099816345,0.0915001591581956
36005,,26992.722348351,
36007,37393,451616.364600575,0.0827981511101167
36009,84781,837236.785283603,0.101262870301717
36011,176139,442617.02928204,0.39794899054316
36013,128934,678662.627763529,0.189982466582682
36015,33091,260693.32016969,0.126934591106747
36017,81778,571803.551471916,0.143017649662179
36019,76548,664160.706330338,0.115255237580898
36021,50497,406184.588806717,0.124320324777337
36023,53260,319215.167458705,0.166846708519544
36025,63275,923261.480010821,0.0685342141635308
36027,39811,509185.004859226,0.078185727427316
36029,88353,667368.233512081,0.132390179159465
36031,18317,1148237.7166866,0.0159522716714587
36033,75683,1042749.41005185,0.0725802376586688
36035,11395,317094.196243551,0.0359356939830202
36037,141047,315504.900178526,0.447051693714391
36039,11764,414183.33636782,0.028402880963692
36041,146,1099122.09362569,0.000132833286535428
36043,59732,902774.878019122,0.0661648894473721
36045,174537,811475.206437898,0.215086053911811
36047,,44401.0028786084,
36049,93535,816837.941532439,0.114508637814402
36051,158365,404258.612154291,0.391741808927889
36053,106112,419104.078762368,0.253187705338858
36055,72118,420444.131984847,0.171528140158701
36057,78642,257991.024155729,0.304824558363434
36059,266,182106.940717625,0.00146068018578413
36061,12,14501.1022788529,0.000827523299211517
36063,99687,334302.974020509,0.298193578121995
36065,114301,775963.081784097,0.147302110993733
36067,117495,498171.317625592,0.235852598981431
36069,140104,412208.376757034,0.339886348507131
36071,38789,519730.036722258,0.0746329772368511
36073,112303,250407.876463085,0.448480301763014
36075,41475,609028.495722807,0.0681002617960867
36077,71052,641112.050759715,0.110826180721145
36079,1355,147361.32336489,0.00919508571896306
36081,16,69583.4057538992,0.000229939880444892
36083,41466,417573.44081979,0.0993022925945505
36085,5,36814.4219038011,0.000135816338853979
36087,173,111158.13120021,0.00155634138620417
36089,147114,1714896.43948473,0.0857859382133901
36091,44846,518380.708893513,0.0865117069956636
36093,7678,130988.02024794,0.0586160473718644
36095,66325,397964.093571708,0.166660764303474
36097,44056,210139.751112774,0.209650957359119
36099,83602,207166.422750875,0.403549952206947
36101,214145,889924.929201109,0.240632656725595
36103,25018,582990.119313521,0.0429132487347453
36105,23237,619612.82524879,0.037502451616733
36107,59473,332010.793865286,0.179129718367323
36109,67433,303771.91759792,0.221985628339931
36111,27503,719511.011652928,0.0382245713471675
36113,898,555021.785631227,0.00161795450781937
36115,116042,531961.820788632,0.218139715041895
36117,124872,386451.410627476,0.323124710030808
36119,1812,275723.134558049,0.00657180980806858
36121,154159,379328.101338336,0.406400157162362
36123,82958,216409.264607642,0.383338486688201
37001,25766,271010.999020352,0.0950736320412776
37003,19261,166390.430853894,0.115757858797258
37005,24563,150294.503527116,0.163432457099593
37007,30535,340135.155469977,0.0897731372630645
37009,31917,272808.995348062,0.116993942810716
37011,11949,158296.235132799,0.0754850549033946
37013,119063,532951.059984338,0.22340325208003
37015,120788,447472.901324862,0.26993366445739
37017,53874,560020.247363101,0.0962000932174683
37019,28803,544044.18962112,0.0529423906173115
37021,20879,420153.653678952,0.0496937247056622
37023,14456,323991.448835151,0.0446184615426543
37025,34511,231188.688596066,0.149276334450332
37027,14213,302008.305489765,0.0470616196364231
37029,53421,153808.00746425,0.347322619158283
37031,44190,324866.661499899,0.136025038075548
37033,23474,272309.089548346,0.0862035124825769
37035,29154,256879.087254142,0.11349308467122
37037,33799,436148.083706011,0.0774943219119644
37039,6490,291545.365246672,0.0222606865813453
37041,64881,110500.569202152,0.587155346515053
37043,6622,137600.503656368,0.0481248238490262
37045,45000,297119.65936605,0.151454131631728
37047,85669,600397.466526755,0.142687144393842
37049,60898,452206.439153818,0.134668582150122
37051,37346,417642.014786966,0.0894210799625841
37053,32329,167622.544986477,0.192867850816895
37055,25,245266.558909663,0.000101929917030426
37057,32662,354034.100977983,0.0922566495989358
37059,37640,168767.425483248,0.223028821422272
37061,173062,521420.967724698,0.331904566007737
37063,7057,184029.826575946,0.0383470447769383
37065,116087,323479.204569551,0.358870055200227
37067,15882,261029.03951716,0.0608438050776949
37069,46700,314753.3652396,0.148370137248415
37071,16323,227680.339771391,0.0716926196455505
37073,53172,217991.847313676,0.243917378815956
37075,514,186859.776241311,0.00275072575992075
37077,32279,340474.200855875,0.0948060085576468
37079,86896,170710.028621235,0.509026919518604
37081,40358,413427.293732534,0.0976181316807534
37083,131418,463192.347541836,0.283722303914207
37085,76121,380842.185444335,0.199875441611565
37087,12026,354278.407396332,0.0339450549311815
37089,19572,238686.261718427,0.0819988543081239
37091,52222,226024.654397863,0.23104559163743
37093,20254,249697.917498723,0.0811140124951325
37095,101588,391898.76374737,0.259220006280721
37097,67941,367639.609340262,0.18480326459361
37099,4812,314310.282063561,0.0153097123276002
37101,117085,506892.350014566,0.230985928267877
37103,52569,301675.38115126,0.174256844557169
37105,14187,163243.353555715,0.0869070604773993
37107,105598,255415.536445662,0.413436087207112
37109,24909,189342.00143848,0.131555596807681
37111,4823,281570.821375964,0.0171289055322965
37113,5223,329961.349279505,0.0158291266883373
37115,7879,287753.802272987,0.0273810456639087
37117,102207,292103.898280662,0.34989947276156
37119,3019,335109.124190744,0.00900900567028902
37121,3496,141600.334705427,0.024689207177884
37123,12554,314583.837604544,0.0399066909972068
37125,29901,446473.97782217,0.0669714283144841
37127,86802,345884.004336283,0.250956965085924
37129,1040,123043.032439318,0.00845232744497668
37131,125219,343494.652955246,0.364544248135108
37133,33916,487734.513471541,0.0695378306501144
37135,20783,254424.238120817,0.0816863996665715
37137,39327,215369.827436419,0.182602180018044
37139,90549,145201.656929704,0.623608586256267
37141,44472,557629.211711788,0.0797519194941055
37143,74579,158190.435234186,0.471450754210219
37145,53145,251097.340260042,0.211650987401786
37147,122879,417514.236594451,0.294310922191038
37149,6154,152119.634496713,0.0404550012255845
37151,56732,500693.601570286,0.113306820422861
37153,22470,303161.118563478,0.0741190034740391
37155,196425,606268.586100844,0.323990067279072
37157,44255,362011.001952351,0.122247665848081
37159,61695,327430.073911313,0.188421910251013
37161,21145,361879.719064217,0.0584310169541381
37163,200922,605394.9717137,0.331885809079728
37165,26487,204249.891313695,0.129679383570982
37167,64498,252851.358007568,0.255082671923279
37169,29773,287567.208057686,0.103534058007155
37171,51240,340892.20456548,0.1503114454181
37173,1158,337744.45810593,0.00342862768642915
37175,3314,242149.336142301,0.0136857695040407
37177,54655,250097.004302991,0.218535204579203
37179,153274,404951.80032355,0.378499366782755
37181,18523,161533.153769875,0.114669958257538
37183,32997,534150.93328944,0.0617746744291841
37185,30846,274810.660625794,0.11224455386759
37187,71175,221766.256478918,0.320946031781739
37189,9325,199961.342584581,0.0466340137522114
37191,115097,354510.016551784,0.324665015447278
